product_id,product_name,department,category,subcategory,product_type,description,features,color,material,size_range,price,rating,reviews_count,tags,brand,stock_status,keywords
WATEJFA2ASUVXRSD,FNB Fnb-0125 Analog Watch - For Women,Watches,Wrist Watches,FNB Wrist Watches,FNB Fnb-0125 Analog Watch - For Women,"Key Features of FNB Fnb-0125 Analog Watch - For Women Dial Color: White Dial Shape: Round Strap Color: Orange,Specifications of FNB Fnb-0125 Analog Watch - For Women Functions Chronograph No Altimeter No Date Display No Barometer No Watch Features NA Alarm Clock No Calendar No Luminous No Dial Dimensions Weight 150 g General Mechanism Quartz Type Analog Style Code Fnb-0125 Occasion Casual Ideal For Women Power Source Battery Powered Warranty Buy Original Products of FNB Watches from Genuine Seller Only. FNB Watch comes with 6 Months Warranty. We recommend all the buyers to buy only through FNB to avail Warranty & Services. Body Features Box Material Card Board Dial Shape Round Strap Color Orange Shock Resistance No Scratch Resistant No Water Resistant No Clasp Type Push Button Clasp Dial Color White Strap Material Metal Strap In the Box Package Content - Watch, Brand box, Extra battery, Warranty card and VAT Invoice",,,,,269.0,0.0,0,"analog, fnb-0125, for, women, fnb, watches, wrist, watch",FNB,In Stock,"fnb fnb-0125 analog watch - for women, analog, fnb-0125, for, women, fnb, watches, wrist, watch"
LJGEJBEFGXFTJVMM,"New tastemaker Women's Black, Blue, Red Leggings",Clothing,Women's Clothing,Western Wear,Leggings & Jeggings,"Key Features of New tastemaker Women's Black, Blue, Red Leggings Black, Blue, Red Leggings,New tastemaker Women's Black, Blue, Red Leggings (Pack of 3) Price: Rs. 749 New Tastmaker is a high-Value Fashion company operating in the fast fashion style. Look forward to availing beautiful dresses from the latest trends at valuable price! We provide you with the exclusive outfits for your special occasions making you look just a 'perfect'. We serve you the correct size, quality material and color of your interest.,Specifications of New tastemaker Women's Black, Blue, Red Leggings (Pack of 3) In The Box 3 Leggings General Details Number of Contents in Sales Package Pack of 3 Fabric 95%COTTON 5% SPANTEX Type Leggings Pattern Solid Ideal For Women's Occasion Casual Fabric Care AS PER WASHCARE INSTRUCTION",,,,,749.0,0.0,0,"women's, leggings, western, jeggings, wear, clothing",New tastemaker,In Stock,"new tastemaker women's black, blue, red leggings, women's, leggings, western, jeggings, wear, clothing"
VASEJDBZMRZTZVS7,@home Earthy Wine Net Ceramic Vase,Home Decor & Festive Needs,"Flowers, Plants & Vases",Flower Vase,@home Flower Vase,"Key Features of @home Earthy Wine Net Ceramic Vase Material : CERAMIC Color : MAROON has to be kept on Table decorative purpose,@home Earthy Wine Net Ceramic Vase (9.825000000000001 inch, Pink) Price: Rs. 1,350 VASE EARTHY WINE NET MRN H 25CM,Specifications of @home Earthy Wine Net Ceramic Vase (9.825000000000001 inch, Pink) General Brand @home Suitable For Table Model Number HGFVSIMSTMRN00158 Type Vases Material Ceramic Model Name Earthy Wine Net Color Pink Dimensions Other Dimensions 18X18X25 (LXBXH) in cms Height 9.825000000000001 inch Width 7.074 inch Depth 7.074 inch Body & Design Features Shape Tumblers In the Box Sales Package 1 Vase Pack of 1",,,,,1350.0,0.0,0,"plants, @home, decor, flower, needs, flowers,, festive, vase, home, vases",@home,In Stock,"@home earthy wine net ceramic vase, plants, @home, decor, flower, needs, flowers,, festive, vase, home, vases"
DUBEHH5JNSFHGJGG,SUNSHINE Sweety 4 Liter Plastic Dustbin,Kitchen & Dining,Housekeeping & Laundry,Home Cleaning,Dustbins,"Key Features of SUNSHINE Sweety 4 Liter Plastic Dustbin 100% Virgin Plastic Material - Durable Usable at Office, Kitchen, Bedroom or Living Elegant look,Light weight,SUNSHINE Sweety 4 Liter Plastic Dustbin (Blue, Pack of 2) Price: Rs. 599 . A 100% Virgin PlaIt looks good so you would not mind seeing at the corner of the desk.stic Dustbin Which Is Foot Operated And Awesome In Quality. It Can Be Used In Kitchen, Bedroom Or Living Room For Garbage Disposal.It takes up little space, has a large volume, does not require a bag to wear with one hand and easy to clean. It is light weight, easy to carry, maintain and clean in dishwasher. Sunshine is one of the leading manufacturers of over 300 high quality plastic household products. It is an ISO 9001:2008 certified providing international quality products at affordable prices. Sunshine uses state of art technology to provide safe and designer products meeting global standards.Sunshine believes in quality first and does not compromise on customer satisfaction.,Specifications of SUNSHINE Sweety 4 Liter Plastic Dustbin (Blue, Pack of 2) General Brand SUNSHINE Model Number 0 Material Plastic Model Name Sweety 4 Liter Color Blue In the box Sales Package 2 Dustbins Pack of 2 Dimensions Weight 625 g Height 31 cm Width 24 cm Capacity 4 L Additional Features Leak proof Yes",,,,,599.0,0.0,0,"dustbins, kitchen, laundry, cleaning, home, housekeeping, dining",SUNSHINE,In Stock,"sunshine sweety 4 liter plastic dustbin, dustbins, kitchen, laundry, cleaning, home, housekeeping, dining"
WATEJAE8DFSKJDQE,V-Luma W600 Fashion Analog Watch - For Men,Watches,Wrist Watches,V-Luma Wrist Watches,V-Luma W600 Fashion Analog Watch - For Men,"Key Features of V-Luma W600 Fashion Analog Watch - For Men V-Luma Men in Black Watch VLST035,V-Luma W600 Fashion Analog Watch - For Men Price: Rs. 699 V-Luma Combo of Sports Blue and Black Stylish Watch VLCOMW600 V-Luma Blue Sports Mens Watch VL21 V-Luma is India's upcoming youth fashion brand with a snazzy collection of Watches, Bags, Backpacks, Wallets, belts, and lot more! Globally sourced, well-priced and good quality collection of fashion accessories. Displayed in an original and impactful color-bay design, the constantly changing range includes every kind of accessory imaginable; V-Luma is committed to providing customers with quality products at a reasonable price. Designs are bold, classic, and timeless. The neat custom packaging, great customer service, and unique line really set this brand apart from the rest. V-Luma attaches great importance to support those who have a dream and struggle daily to make it happen. Its quality products include mens and womens fashion accessories. The V-Luma Logo which is immensely strong which ideally represents all major brand values of dynamism, Bold, Attractive, synergy and positivity. V-Luma Watch Description Model No : VL21 Chain/Strap Material: Silicon Strap Dial Color: Black Watch Type: Analog Strap/Chain Color: Blue Size: Standard 1 Month Manufacturing Defect Warranty against Manufacturing Defect V-Luma Men in Black Watch VLST035 V-Luma is India's upcoming youth fashion brand with a snazzy collection of Watches, Bags, Backpacks, Wallets, belts, and lot more! Globally sourced, well-priced and good quality collection of fashion accessories. Displayed in an original and impactful color-bay design, the constantly changing range includes every kind of accessory imaginable; V-Luma is committed to providing customers with quality products at a reasonable price. Designs are bold, classic, and timeless. The neat custom packaging, great customer service, and unique line really set this brand apart from the rest. V-Luma attaches great importance to support those who have a dream and struggle daily to make it happen. Its quality products include mens and womens fashion accessories. The V-Luma Logo which is immensely strong which ideally represents all major brand values of dynamism, Bold, Attractive, synergy and positivity. V-Luma Watch Description Model No : VLST035 SKU : Chain/Strap Material: Italian Leather Dial Color: White Watch Type: Analog Strap/Chain Color: Black Size: Standard 1 Month Manufacturing Defect Warranty against Manufacturing Defect Model No: W600 SKU No : VLCOMW0175150600 EAN No : 7897895200997,Specifications of V-Luma W600 Fashion Analog Watch - For Men Functions Chronograph No Date Display No Altimeter No Watch Features Water Resistant Tourbillon No Other Functions Stylish Sports Look Alarm Clock No Calendar No Luminous No Barometer No Moonphase Moonphase Compass No Light No GPS No Chronograph Feature No General Mechanism Quatrz Type Analog Series Fashion Style Code W600 Ideal For Men Occasion Casual Power Source Battery Powered Novelty Feature Sports watch combo Dial Dimensions Diameter 13.4 mm Weight 300 g Height 32 mm Other Dimensions V-Luma Combo of Sports Blue and Black Stylish Watch VLCOMW600 Width 22 mm Thickness 10 mm Warranty 1 Month Manufacturing Defect Warranty In the Box Watch Body Features Dial Shape Round Strap Type Sports Box Material Plastic Strap Color Black Strap Design Sports Shock Resistance No Case / Bezel Material Come With Fiber Front Case Scratch Resistant No Water Resistant Yes Water Resistance Depth 1 m Clasp Type Buckle Dial Color White Other Body Features Stylish Sports and Casual Watch combo Strap Material Silicon Strap Additional Features V-Luma Blue Sports Mens Watch",,,,,699.0,0.0,0,"analog, fashion, for, men, v-luma, watches, wrist, watch, w600",V-Luma,In Stock,"v-luma w600 fashion analog watch - for men, analog, fashion, for, men, v-luma, watches, wrist, watch, w600"
WBTEJEACBQ2BVUZJ,PROBOTT Sports 500 ml Water Bottle,Pens & Stationery,School Supplies,Water Bottles,PROBOTT Water Bottles,"Key Features of PROBOTT Sports 500 ml Water Bottle Height: 235 mm,PROBOTT Sports 500 ml Water Bottle (Set of 1, Pink) Price: Rs. 685 The Probott Sports Bottle comes with a belt that you can attach easily and hang from wall hooks. It comes with a stylish exterior and a suave cap that makes it a perfect addition to your gym bag or sports kit. You can unscrew the lid to refill and clean the bottle. Lightly press the button on the cap to open the sipper cap. It has a straw that makes it easy to drink water, juice and more. Equipped with a great temperature retention capacity, it preserves the warmth and coolness of your beverages for 12 hours.,Specifications of PROBOTT Sports 500 ml Water Bottle (Set of 1, Pink) General Model Name PB-520 Series Sports Packaging Cardboard Dimensions Weight 350 g Height 235 mm Width 65 mm Depth 190 mm Water Bottle Features Cap Type Sipper Water Bottle Capacity 500 ml In the Box Water Bottle",,,,,685.0,0.0,0,"bottles, school, probott, supplies, stationery, water, pens",PROBOTT,In Stock,"probott sports 500 ml water bottle, bottles, school, probott, supplies, stationery, water, pens"
CBREJCGU2F9PZCFH,Techpro with Toyota design SILVER color PRINT on BROWN LEATHERITE Locking Key Chain,Pens & Stationery,Office Supplies,Key Chains,Techpro Key Chains,"Key Features of Techpro with Toyota design SILVER color PRINT on BROWN LEATHERITE Locking Key Chain Pack of: 1 Material: LEATHERITE,Specifications of Techpro with Toyota design SILVER color PRINT on BROWN LEATHERITE Locking Key Chain (Multi) General Locking Yes Type Key Chain Material LEATHERITE Key Chain Features Character TOYOTA Additional Features Durable,Handy,Light weight,collectible . In the Box Number of Contents in Sales Package Pack of 1 Sales Package Keychain 1Nos",,,,,249.0,0.0,0,"office, techpro, chains, stationery, supplies, pens, key",Techpro,In Stock,"techpro with toyota design silver color print on brown leatherite locking key chain, office, techpro, chains, stationery, supplies, pens, key"
JUGEJE2HFCQGZGDE,Prisha India Craft m_jug015-1-prishaindia Water Jug,Kitchen & Dining,Tableware & Cutlery,Jugs & Pitchers,Jugs,"Key Features of Prisha India Craft m_jug015-1-prishaindia Water Jug At this time when the world is riddled with pollution, our countrymen are using high potency tablets even for minor problems which is spreading poision in their bodies. Our Rishes, saints and even doctors have found a very easy method to deal with such disorders. The best remedy to overcome these problems is to store water in a copper utensil overnight and drink four glasses every morning.,Prisha India Craft m_jug015-1-prishaindia Water Jug (2000 L) Price: Rs. 1,899 At this time when the world is riddled with pollution, our countrymen are using high potency tablets even for minor problems which is spreading poision in their bodies. Our Rishes, saints and even doctors have found a very easy method to deal with such disorders. The best remedy to overcome these problems is to store water in a copper utensil overnight and drink four glasses every morning.After this you can wash your mouth and brush your teeth. It is also advisable not to take tea for at least 45 minutes. Patients who can not drink four glasses of water at a time, can start with smaller quantity and increase the quantity gradually. There is no diseases in the world which can not be cured by this method. It is useful to drink water before sunrise for all including healthy persons.,Specifications of Prisha India Craft m_jug015-1-prishaindia Water Jug (2000 L) General Brand Prisha India Craft Jug Type Water Model Number m_jug015-1-prishaindia Type Jug Material Copper Model Name m_jug015-1-prishaindia Capacity 2000 L Color Copper Dimensions Diameter 5.5 inch Weight 0.92 kg Height 10.5 inch Width 7.5 inch In the Box Sales Package 1 Jug Pack of 1",,,,,1899.0,0.0,0,"pitchers, kitchen, tableware, jugs, cutlery, dining",Prisha India Craft,In Stock,"prisha india craft m_jug015-1-prishaindia water jug, pitchers, kitchen, tableware, jugs, cutlery, dining"
WBTEJEA9KAHRW8SN,PROBOTT Sports 300 ml Water Bottle,Pens & Stationery,School Supplies,Water Bottles,PROBOTT Water Bottles,"Key Features of PROBOTT Sports 300 ml Water Bottle Height: 190 mm,PROBOTT Sports 300 ml Water Bottle (Set of 1, Green) Price: Rs. 587 Carry your juices, smoothies, soups, coffee and much more in this stylish Probott Sports Bottle. It makes for a perfect addition to your gym bag, hiking backpack and office bag because of its light weight, stylish look and compact design. This bottle is ideal for on the go as it retains the temperature of your warm and cold beverages for 12 hours. You can just unscrew the lid to refill the bottle, sip and pour your drinks.,Specifications of PROBOTT Sports 300 ml Water Bottle (Set of 1, Green) General Series Sports Model Name PB-301 Packaging Cardboard Dimensions Weight 205 g Height 190 mm Width 55 mm Depth 145 mm Water Bottle Features Cap Type Tip Open Water Bottle Capacity 300 ml In the Box Water Bottle",,,,,587.0,0.0,0,"bottles, school, probott, supplies, stationery, water, pens",PROBOTT,In Stock,"probott sports 300 ml water bottle, bottles, school, probott, supplies, stationery, water, pens"
SNDEJQ7Y56BXHTNM,femitaly Women Bellies,Footwear,Women's Footwear,Ballerinas,femitaly Women Bellies,"Key Features of femitaly Women Bellies Occasion: Casual Material: Fabric Color: Gold Heel Height: 0,Specifications of femitaly Women Bellies General Occasion Casual Ideal For Women Sandal Details Type Bellies Heel Height 0 inch Outer Material Fabric Color Gold",,,,,499.0,0.0,0,"women's, bellies, ballerinas, femitaly, women, footwear",femitaly,In Stock,"femitaly women bellies, women's, bellies, ballerinas, femitaly, women, footwear"
NKCEJZT32JUGVAZC,"Fashion Craft Elegant Multicolor Rudraksha,Crystal,Peal Mala With Gold Cap Rudraksha Mala Alloy Chain",Jewellery,Necklaces & Chains,Chains,"Fashion Craft Elegant Multicolor Rudraksha,Cryst...","Key Features of Fashion Craft Elegant Multicolor Rudraksha,Crystal,Peal Mala With Gold Cap Rudraksha Mala Alloy Chain Ideal For: Men, Women, Boys, Girls Color: Brown,Specifications of Fashion Craft Elegant Multicolor Rudraksha,Crystal,Peal Mala With Gold Cap Rudraksha Mala Alloy Chain Silver Features Silver Weight NA g General Brand Fashion Craft Precious/Artificial Jewellery Fashion Jewellery Model Number RM-1030 Type Chain Model Name Elegant Multicolor Rudraksha,Crystal,Peal Mala With Gold Cap Rudraksha Mala Occasion Everyday Ideal For Men, Women, Boys, Girls Color Brown Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Diamond Clarity NA Dimensions Chain/Necklace Length 20 inch Weight 25 g Chain/Necklace Thickness 8 mm Gold Features Gold Purity NA K Body & Design Features Base Material Alloy Gemstone NA Plating NA Finish Glossy Chain Type rudraksh chain mala Additional Features Certification NA In the Box Pack of 1",,,,,399.0,0.0,0,"fashion, elegant, multicolor, necklaces, rudraksha,cryst..., jewellery, chains, craft",Fashion Craft,In Stock,"fashion craft elegant multicolor rudraksha,crystal,peal mala with gold cap rudraksha mala alloy chain, fashion, elegant, multicolor, necklaces, rudraksha,cryst..., jewellery, chains, craft"
